"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","83.8","84","83.5","83.7","0.20000000000000284","0.24","83.293"
"2023/01/03","83.5","83.5","82.8","83.5","-0.29999999999999716","-0.36","90.742"
"2022/12/30","84","84.1","83.4","83.8","0.09999999999999432","0.12","75.702"
"2022/12/29","83.9","83.9","83","83.7","-0.5999999999999943","-0.71","122.167"
"2022/12/28","84.9","84.9","84","84.3","-1.2999999999999972","-1.52","135.425"
"2022/12/27","85.6","85.6","84.7","85.6","0","0.00","103.732"
"2022/12/26","85.6","85.6","84.8","85.6","0","0.00","58.866"
"2022/12/23","84.1","85.6","83.3","85.6","1.3999999999999915","1.66","268.883"
"2022/12/22","84","84.4","83.9","84.2","0.29999999999999716","0.36","76.663"
"2022/12/21","83.9","83.9","83.3","83.9","0.9000000000000057","1.08","129.318"
"2022/12/20","84.8","85.4","83","83","-2.0999999999999943","-2.47","265.035"
"2022/12/19","85","85.2","84.6","85.1","0.09999999999999432","0.12","130.157"
"2022/12/16","85.3","85.4","85","85","-1","-1.16","253.264"
"2022/12/15","86.3","86.8","86","86","-0.7000000000000028","-0.81","154.719"
"2022/12/14","86.8","87.2","86.4","86.7","0.10000000000000853","0.12","121.098"
"2022/12/13","86","86.7","86","86.6","0","0.00","133.114"
"2022/12/12","86.1","86.6","85.1","86.6","0.3999999999999915","0.46","158.328"
"2022/12/09","86.3","86.7","86","86.2","0.10000000000000853","0.12","132.487"
"2022/12/08","85.5","86.1","85.5","86.1","-0.10000000000000853","-0.12","127.662"
"2022/12/07","86","86.5","85","86.2","-0.5","-0.58","264.977"
"2022/12/06","88.2","88.2","86.7","86.7","-1.7000000000000028","-1.92","221.489"
"2022/12/05","88","88.4","88","88.4","0.5","0.57","179.051"
"2022/12/02","87.4","87.9","87.3","87.9","0.4000000000000057","0.46","154.011"
"2022/12/01","86.4","87.5","86.4","87.5","1.5999999999999943","1.86","328.254"
"2022/11/30","85.2","85.9","85.2","85.9","0.7000000000000028","0.82","129.327"
"2022/11/29","85","85.3","84.7","85.2","-0.3999999999999915","-0.47","103.743"
"2022/11/28","85.2","85.9","83.7","85.6","-0.8000000000000114","-0.93","209.352"
"2022/11/25","86","86.5","85.8","86.4","0","0.00","135.295"
"2022/11/24","85","86.4","85","86.4","0.8000000000000114","0.93","274.495"
"2022/11/23","85.6","85.9","85.2","85.6","0.19999999999998863","0.23","133.652"
"2022/11/22","84.9","85.4","84.7","85.4","0.4000000000000057","0.47","167.429"
"2022/11/21","85.2","85.3","84.9","85","-0.20000000000000284","-0.23","90.928"
"2022/11/18","85.2","85.9","85","85.2","-0.09999999999999432","-0.12","137.253"
"2022/11/17","84.9","85.4","84.6","85.3","0.29999999999999716","0.35","151.882"
"2022/11/16","86","86","84.9","85","-0.5999999999999943","-0.70","155.203"
"2022/11/15","85.2","85.6","85","85.6","0.3999999999999915","0.47","194.387"
"2022/11/14","85.5","85.6","84.7","85.2","0.5","0.59","287.92"
"2022/11/11","86","87","84.2","84.7","0.9000000000000057","1.07","256.58"
"2022/11/10","83","84.3","83","83.8","0.7000000000000028","0.84","194.029"
"2022/11/09","82.1","83.1","82.1","83.1","1.3999999999999915","1.71","180.405"
