"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","29.35","30.75","29.35","30","1.25","4.35","7024.006"
"2023/01/03","28.4","28.9","28.05","28.75","0.5500000000000007","1.95","751.065"
"2022/12/30","28.5","28.55","28.1","28.2","0.09999999999999787","0.36","588.717"
"2022/12/29","28","28.15","27.75","28.1","-0.04999999999999716","-0.18","448.958"
"2022/12/28","28.7","28.8","28.1","28.15","-0.8000000000000007","-2.76","885.349"
"2022/12/27","28.5","29.1","28.5","28.95","0.5","1.76","938.698"
"2022/12/26","28.7","28.7","28.35","28.45","-0.10000000000000142","-0.35","504.616"
"2022/12/23","28.5","28.65","28.15","28.55","-0.3000000000000007","-1.04","598.166"
"2022/12/22","28.9","29.15","28.8","28.85","0.10000000000000142","0.35","678.832"
"2022/12/21","28.85","29.15","28.6","28.75","0.1999999999999993","0.70","733.972"
"2022/12/20","29.35","29.7","28.55","28.55","-0.8000000000000007","-2.73","1309.936"
"2022/12/19","30.1","30.1","29.35","29.35","-1.0499999999999972","-3.45","1191.547"
"2022/12/16","30.65","30.85","30.35","30.4","-0.7000000000000028","-2.25","1190.107"
"2022/12/15","31.25","31.3","30.9","31.1","0.05000000000000071","0.16","967.939"
"2022/12/14","30.75","31.1","30.65","31.05","0.5500000000000007","1.80","1175.261"
"2022/12/13","30.65","30.9","30.4","30.5","-0.10000000000000142","-0.33","787.978"
"2022/12/12","30.75","30.85","30.3","30.6","-0.25","-0.81","800.722"
"2022/12/09","31.15","31.25","30.7","30.85","0.05000000000000071","0.16","929.077"
"2022/12/08","30.85","31.1","30.45","30.8","0.15000000000000213","0.49","852.307"
"2022/12/07","31.6","31.75","30.65","30.65","-0.7000000000000028","-2.23","1925.967"
"2022/12/06","31.65","31.9","31.2","31.35","-0.25","-0.79","1893.074"
"2022/12/05","31.8","32.05","31.35","31.6","0.40000000000000213","1.28","2553.101"
"2022/12/02","30.85","31.45","30.85","31.2","-0.10000000000000142","-0.32","1959.739"
"2022/12/01","31.5","32.3","31.05","31.3","0.3000000000000007","0.97","17547.423"
"2022/11/30","31.3","31.75","30.75","31","-0.3500000000000014","-1.12","10057.071"
"2022/11/29","29.85","31.4","29.7","31.35","1.5","5.03","7839.212"
"2022/11/28","29.3","30.05","29.3","29.85","0.3500000000000014","1.19","1038.193"
"2022/11/25","30.2","30.2","29.5","29.5","-0.5","-1.67","1291.611"
"2022/11/24","30.45","30.5","29.85","30","-0.4499999999999993","-1.48","2455.724"
"2022/11/23","29.8","30.45","29.6","30.45","0.8999999999999986","3.05","5335.631"
"2022/11/22","29.65","29.65","29.05","29.55","-0.05000000000000071","-0.17","1585.126"
"2022/11/21","29.75","29.95","29.45","29.6","0.05000000000000071","0.17","1033.552"
"2022/11/18","29.8","30","29.45","29.55","0.05000000000000071","0.17","2144.398"
"2022/11/17","29.5","29.95","29.3","29.5","0.3500000000000014","1.20","2853.941"
"2022/11/16","29.5","29.65","28.85","29.15","-0.05000000000000071","-0.17","2557.681"
"2022/11/15","29.6","29.6","29","29.2","-0.5","-1.68","1685.044"
"2022/11/14","29.7","29.85","29.45","29.7","0.14999999999999858","0.51","3259.932"
"2022/11/11","29.7","29.8","29.1","29.55","0.40000000000000213","1.37","2243.033"
"2022/11/10","29.45","29.65","28.95","29.15","-0.15000000000000213","-0.51","1879.287"
"2022/11/09","29.6","29.7","29.1","29.3","0","0.00","4017.631"
"2022/11/08","29","30","28.9","29.3","0.6000000000000014","2.09","4318.06"
"2022/11/07","29","29.2","28.7","28.7","-0.10000000000000142","-0.35","1145.572"
"2022/11/04","28.8","28.8","28.4","28.8","0.25","0.88","938.115"
"2022/11/03","27.85","28.9","27.85","28.55","0","0.00","1401.068"
"2022/11/02","27.5","28.65","27.5","28.55","1.0500000000000007","3.82","1826.079"
"2022/11/01","26.8","27.6","26.65","27.5","0.6499999999999986","2.42","996.864"
"2022/10/31","26.6","27.05","26.45","26.85","0.6000000000000014","2.29","960.027"
"2022/10/28","27.7","27.95","26.25","26.25","-1.1000000000000014","-4.02","3348.101"
"2022/10/27","26.7","27.45","26.7","27.35","0.75","2.82","1163.52"
"2022/10/26","27.25","27.3","26.4","26.6","-0.5999999999999979","-2.21","1223.391"
"2022/10/25","27.7","27.8","27.15","27.2","-0.3500000000000014","-1.27","636.782"
"2022/10/24","27.5","28","27.5","27.55","0.4499999999999993","1.66","453.265"
"2022/10/21","27.7","27.75","27.1","27.1","-0.75","-2.69","887.631"
"2022/10/20","28.15","28.15","27.4","27.85","-0.5","-1.76","891.612"
"2022/10/19","28.8","28.95","28.1","28.35","-0.25","-0.87","1477.645"
"2022/10/18","28.7","28.8","28.25","28.6","0.3000000000000007","1.06","1528.713"
"2022/10/17","27.6","28.3","27.05","28.3","0.3000000000000007","1.07","1577.986"
"2022/10/14","27.15","28.15","27.15","28","1.8999999999999986","7.28","1933.093"
"2022/10/13","28.45","28.45","26.05","26.1","-2","-7.12","2893.754"
"2022/10/12","28","28.55","27.55","28.1","-0.29999999999999716","-1.06","1623.924"
"2022/10/11","28.9","29.2","28.3","28.4","-1.1000000000000014","-3.73","1736.525"
"2022/10/07","29.3","29.85","29.3","29.5","0.3000000000000007","1.03","2367.16"
"2022/10/06","29.25","29.65","28.9","29.2","0.34999999999999787","1.21","2372.882"
"2022/10/05","29.95","30.2","28.65","28.85","0.25","0.87","7538.303"
"2022/10/04","27.9","28.6","27.75","28.6","1.25","4.57","1634.928"
"2022/10/03","27","27.8","27","27.35","-0.1999999999999993","-0.73","1235.738"
"2022/09/30","26.8","27.6","26.8","27.55","-0.09999999999999787","-0.36","1206.826"
"2022/09/29","28.4","28.4","27.5","27.65","0.3999999999999986","1.47","1417.568"
"2022/09/28","29.65","29.65","27.2","27.25","-2.5500000000000007","-8.56","3594.291"
"2022/09/27","30","30.05","29.15","29.8","0","0.00","1823.011"
"2022/09/26","30.7","30.85","29.55","29.8","-1.5500000000000007","-4.94","2770.567"
"2022/09/23","32.7","32.8","31.3","31.35","-1.2999999999999972","-3.98","1854.047"
"2022/09/22","31.9","32.65","31.5","32.65","0.29999999999999716","0.93","1706.65"
"2022/09/21","32.7","33","32.05","32.35","-0.44999999999999574","-1.37","1699.184"
"2022/09/20","32.5","32.8","32.35","32.8","0.3499999999999943","1.08","1384.091"
"2022/09/19","32.8","32.8","32.15","32.45","-0.25","-0.76","1763.465"
"2022/09/16","33","33.3","32.5","32.7","-0.3499999999999943","-1.06","2738.509"
"2022/09/15","33.6","34.3","32.9","33.05","-0.4000000000000057","-1.20","5171.254"
"2022/09/14","32.7","33.55","32.55","33.45","-0.25","-0.74","3784.998"
"2022/09/13","35.1","35.15","33.7","33.7","-1.25","-3.58","10097.221"
"2022/09/12","34.65","35","33.5","34.95","1.2000000000000028","3.56","13734.815"
"2022/09/08","32.9","33.75","32.55","33.75","0.9500000000000028","2.90","9635.838"
"2022/09/07","32.5","32.85","31.45","32.8","0.3999999999999986","1.23","8705.647"
"2022/09/06","31.7","33","31.65","32.4","1","3.18","13833.97"
"2022/09/05","32.3","32.7","31.35","31.4","-0.3500000000000014","-1.10","6722.426"
"2022/09/02","30.95","31.8","30.75","31.75","1.0500000000000007","3.42","3053.425"
"2022/09/01","31.5","31.5","30.6","30.7","-0.75","-2.38","1265.935"
