"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","10.35","10.4","10.3","10.35","-0.05000000000000071","-0.48","74.562"
"2023/01/03","10.3","10.4","10.3","10.4","0.09999999999999964","0.97","70.604"
"2022/12/30","10.3","10.3","10.25","10.3","0.05000000000000071","0.49","41.108"
"2022/12/29","10.2","10.3","10.15","10.25","-0.05000000000000071","-0.49","68.023"
"2022/12/28","10.25","10.4","10.25","10.3","0","0.00","56.008"
"2022/12/27","10.25","10.35","10.25","10.3","0.10000000000000142","0.98","40.361"
"2022/12/26","10.3","10.35","10.2","10.2","-0.10000000000000142","-0.97","151.242"
"2022/12/23","10.35","10.35","10.25","10.3","-0.09999999999999964","-0.96","51.54"
"2022/12/22","10.35","10.4","10.25","10.4","0","0.00","215.03"
"2022/12/21","10.4","10.4","10.3","10.4","-0.049999999999998934","-0.48","72.384"
"2022/12/20","10.35","10.45","10.3","10.45","0.049999999999998934","0.48","113.014"
"2022/12/19","10.4","10.45","10.35","10.4","0","0.00","73.373"
"2022/12/16","10.4","10.45","10.4","10.4","-0.049999999999998934","-0.48","174.948"
"2022/12/15","10.5","10.5","10.45","10.45","-0.05000000000000071","-0.48","99.12"
"2022/12/14","10.45","10.5","10.45","10.5","0.05000000000000071","0.48","131.258"
"2022/12/13","10.4","10.45","10.4","10.45","0.09999999999999964","0.97","536.585"
"2022/12/12","10.4","10.4","10.35","10.35","0","0.00","44.761"
"2022/12/09","10.35","10.4","10.35","10.35","0","0.00","42.48"
"2022/12/08","10.35","10.4","10.35","10.35","-0.05000000000000071","-0.48","68.047"
"2022/12/07","10.35","10.4","10.3","10.4","0.05000000000000071","0.48","149.71"
"2022/12/06","10.35","10.4","10.3","10.35","0","0.00","212.445"
"2022/12/05","10.35","10.4","10.35","10.35","0","0.00","93.251"
"2022/12/02","10.4","10.4","10.3","10.35","0","0.00","184.265"
"2022/12/01","10.4","10.4","10.35","10.35","0","0.00","174.341"
"2022/11/30","10.35","10.4","10.35","10.35","0","0.00","112.902"
