"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","16.8","17.1","16.65","17.1","0.5","3.01","1801.707"
"2023/01/03","16.55","16.75","15.85","16.6","0.05000000000000071","0.30","2601.615"
"2022/12/30","17.75","17.85","16.55","16.55","-1","-5.70","3603.41"
"2022/12/29","17.5","18.05","17.4","17.55","-0.09999999999999787","-0.57","2001.57"
"2022/12/28","18.1","18.35","17.3","17.65","-0.45000000000000284","-2.49","2609.227"
"2022/12/27","18","18.45","17.75","18.1","0.3000000000000007","1.69","2369.947"
"2022/12/26","18.3","18.3","17.7","17.8","-0.1999999999999993","-1.11","2252.011"
"2022/12/23","18.35","18.85","17.9","18","-0.8999999999999986","-4.76","3935.381"
"2022/12/22","19.75","19.75","18.8","18.9","-0.45000000000000284","-2.33","5381.682"
"2022/12/21","18.3","19.5","18.1","19.35","0.75","4.03","6424.28"
"2022/12/20","18.7","19.65","18.25","18.6","-0.14999999999999858","-0.80","7257.137"
"2022/12/19","19","19.15","17.75","18.75","-0.4499999999999993","-2.34","8015.835"
"2022/12/16","19","20.05","18.9","19.2","-1.6999999999999993","-8.13","12340.118"
"2022/12/15","19","20.9","18.55","20.9","1.8999999999999986","10.00","12265.571"
"2022/12/14","19.1","19.3","17.7","19","-0.14999999999999858","-0.78","8373.66"
"2022/12/13","18.1","19.55","17.6","19.15","1.3499999999999979","7.58","13603.32"
"2022/12/12","16","17.8","15.55","17.8","1.6000000000000014","9.88","13923.604"
"2022/12/09","15.1","16.4","15.1","16.2","1.1999999999999993","8.00","9665.124"
"2022/12/08","15","15","14.55","15","1.3499999999999996","9.89","5559.102"
"2022/12/07","14","14.1","13.2","13.65","-0.5","-3.53","952.237"
"2022/12/06","14.25","14.3","13.95","14.15","-0.15000000000000036","-1.05","1108.905"
"2022/12/05","14.45","14.6","14.2","14.3","0.10000000000000142","0.70","545.982"
"2022/12/02","14","14.45","14","14.2","0.25","1.79","998.524"
"2022/12/01","13.95","14.15","13.9","13.95","0.09999999999999964","0.72","802.661"
"2022/11/30","14.05","14.15","13.85","13.85","-0.20000000000000107","-1.42","1209.105"
"2022/11/29","13.6","14.35","13.35","14.05","0.5","3.69","1659.623"
"2022/11/28","13","13.8","13","13.55","0.25","1.88","589.833"
"2022/11/25","13","13.45","12.95","13.3","0.3500000000000014","2.70","688.66"
"2022/11/24","13.05","13.05","12.9","12.95","0.049999999999998934","0.39","266.12"
"2022/11/23","13","13.05","12.9","12.9","0","0.00","179.27"
"2022/11/22","12.85","12.95","12.85","12.9","0.05000000000000071","0.39","155.029"
"2022/11/21","13","13","12.8","12.85","0.049999999999998934","0.39","178.305"
"2022/11/18","13.25","13.25","12.75","12.8","-0.34999999999999964","-2.66","482.388"
"2022/11/17","13.05","13.25","13","13.15","0.09999999999999964","0.77","345.308"
"2022/11/16","13.1","13.25","13","13.05","0","0.00","304.332"
"2022/11/15","13.45","13.45","13","13.05","-0.14999999999999858","-1.14","526.192"
"2022/11/14","13.15","13.5","12.9","13.2","0.34999999999999964","2.72","714.096"
"2022/11/11","13.15","13.25","12.8","12.85","0.09999999999999964","0.78","481.269"
"2022/11/10","12.8","12.95","12.7","12.75","-0.25","-1.92","319.23"
"2022/11/09","13.3","13.3","12.75","13","-0.15000000000000036","-1.14","810.576"
"2022/11/08","13.3","13.6","12.9","13.15","0.34999999999999964","2.73","869.949"
"2022/11/07","12.5","13.05","12.3","12.8","0.5","4.07","461.49"
"2022/11/04","12.3","12.45","12.1","12.3","0","0.00","223.119"
"2022/11/03","12.45","12.5","12.1","12.3","-0.1999999999999993","-1.60","510.306"
"2022/11/02","12","12.5","12","12.5","0.5","4.17","526.003"
"2022/11/01","12.1","12.15","11.85","12","0.15000000000000036","1.27","320.315"
"2022/10/31","12.1","12.1","11.8","11.85","0.049999999999998934","0.42","154.024"
"2022/10/28","11.95","12.1","11.6","11.8","-0.1999999999999993","-1.67","312.059"
