"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","27.6","27.75","27.5","27.55","-0.09999999999999787","-0.36","1379.667"
"2023/01/03","27.95","27.95","27.45","27.65","-0.15000000000000213","-0.54","1535.216"
"2022/12/30","28.3","28.35","27.8","27.8","-0.25","-0.89","3078.356"
"2022/12/29","28.25","28.55","27.75","28.05","-0.4499999999999993","-1.58","3447.103"
"2022/12/28","28.6","28.9","28.45","28.5","-0.1999999999999993","-0.70","2621.896"
"2022/12/27","28.75","29.05","28.7","28.7","0.14999999999999858","0.53","2609.938"
"2022/12/26","29.35","29.35","28.5","28.55","-0.5500000000000007","-1.89","3730.03"
"2022/12/23","28.3","29.1","28.25","29.1","0.40000000000000213","1.39","5367.094"
"2022/12/22","28.6","29.65","28.6","28.7","0.3999999999999986","1.41","14254.397"
"2022/12/21","28.05","28.5","28","28.3","0.4499999999999993","1.62","2704.643"
"2022/12/20","28.2","29.1","27.7","27.85","-0.34999999999999787","-1.24","6092.018"
"2022/12/19","28.6","28.9","28","28.2","-0.25","-0.88","3896.483"
"2022/12/16","27.85","29.2","27.8","28.45","0.25","0.89","9381.459"
"2022/12/15","27.65","28.25","27.65","28.2","0.5500000000000007","1.99","2900.144"
"2022/12/14","27.9","27.9","27.55","27.65","0","0.00","1947.316"
"2022/12/13","27.7","28.05","27.5","27.65","0.09999999999999787","0.36","2092.977"
"2022/12/12","28.05","28.05","27.3","27.55","-0.34999999999999787","-1.25","1954.433"
"2022/12/09","28","28.15","27.7","27.9","0.09999999999999787","0.36","2658.615"
"2022/12/08","27.8","27.85","27.5","27.8","0.10000000000000142","0.36","1363.285"
"2022/12/07","27.95","28.3","27.55","27.7","-0.3000000000000007","-1.07","2799.723"
"2022/12/06","28.85","29.05","28","28","-0.8000000000000007","-2.78","4541.408"
"2022/12/05","28.65","29.2","28.55","28.8","0.15000000000000213","0.52","2505.71"
"2022/12/02","28.8","28.95","28.55","28.65","-0.15000000000000213","-0.52","2471.97"
"2022/12/01","28.9","29.2","28.7","28.8","0.3000000000000007","1.05","5527.462"
"2022/11/30","28.4","28.8","28.35","28.5","0.14999999999999858","0.53","4149.155"
"2022/11/29","27.7","28.5","27.6","28.35","0.5500000000000007","1.98","3589.978"
"2022/11/28","28.15","28.35","27.7","27.8","-0.34999999999999787","-1.24","3831.464"
"2022/11/25","27.95","28.45","27.85","28.15","0.34999999999999787","1.26","6734.633"
"2022/11/24","28","28","27.5","27.8","0.05000000000000071","0.18","3400.524"
"2022/11/23","27.65","27.95","27.55","27.75","0.3999999999999986","1.46","3738.93"
"2022/11/22","27.7","27.8","27.3","27.35","-0.14999999999999858","-0.55","2340.817"
"2022/11/21","27.4","27.8","27.15","27.5","0.3000000000000007","1.10","2667.045"
"2022/11/18","27.65","27.85","27.2","27.2","-0.5","-1.81","3519.273"
"2022/11/17","27.65","27.95","27.6","27.7","0.14999999999999858","0.54","2805.661"
"2022/11/16","27.85","28.05","27.5","27.55","-0.3000000000000007","-1.08","3817.646"
"2022/11/15","27.95","28.1","27.5","27.85","0.10000000000000142","0.36","4542.186"
