"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","35","38.5","35","37.2","2.1000000000000014","5.98","34180.13"
"2023/01/03","33.2","35.8","32.55","35.1","1.6499999999999986","4.93","11727.194"
"2022/12/30","35","35.35","33.45","33.45","-0.8999999999999986","-2.62","5580.477"
"2022/12/29","34.7","35","33.9","34.35","-0.6499999999999986","-1.86","4740.078"
"2022/12/28","36.3","37","34.7","35","-1.7000000000000028","-4.63","8416.311"
"2022/12/27","36.65","37.4","35.8","36.7","0.5500000000000043","1.52","10917.411"
"2022/12/26","36.05","36.5","35.15","36.15","0.10000000000000142","0.28","7522.66"
"2022/12/23","34","36.45","33.7","36.05","1.5499999999999972","4.49","11409.086"
"2022/12/22","34.7","34.9","33.6","34.5","0.7000000000000028","2.07","8264.198"
"2022/12/21","35","35.4","33.6","33.8","-0.4000000000000057","-1.17","7635.64"
"2022/12/20","36.2","37.25","34","34.2","-1.6999999999999957","-4.74","15398.996"
"2022/12/19","36.8","38.05","35.8","35.9","-1.1000000000000014","-2.97","9857.932"
"2022/12/16","38.25","38.95","36.7","37","-2","-5.13","16504.692"
"2022/12/15","38.2","40.5","37.1","39","1.25","3.31","37999.735"
"2022/12/14","34.4","37.75","34.3","37.75","3.3999999999999986","9.90","25897.802"
"2022/12/13","34.1","36.6","33.95","34.35","0.25","0.73","18888.95"
"2022/12/12","34.65","35.4","33.6","34.1","-0.6999999999999957","-2.01","8535.295"
"2022/12/09","33.85","34.8","33","34.8","0","0.00","18451.974"
"2022/12/08","33.8","35.35","33.55","34.8","0.3499999999999943","1.02","11047.378"
"2022/12/07","34.3","36","33.4","34.45","0.5500000000000043","1.62","31347.979"
"2022/12/06","34.4","35.3","33.7","33.9","-1.1000000000000014","-3.14","12055.542"
"2022/12/05","35.85","35.85","32.6","35","0.6000000000000014","1.74","25861.164"
"2022/12/02","33.4","34.4","32.6","34.4","1.1499999999999986","3.46","31393.642"
"2022/12/01","30.95","33.25","30.6","33.25","3","9.92","20739.946"
"2022/11/30","29.25","32","29.25","30.25","1","3.42","31416.456"
"2022/11/29","27.45","30","26.9","29.25","1.5500000000000007","5.60","25007.376"
"2022/11/28","25.4","28.15","25.2","27.7","1.9499999999999993","7.57","11459.818"
"2022/11/25","26.2","26.65","25.75","25.75","-0.4499999999999993","-1.72","4229.302"
"2022/11/24","26.3","26.45","25.65","26.2","0.1999999999999993","0.77","4766.316"
