"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","51.9","52.2","51.7","51.8","0","0.00","650.838"
"2023/01/03","52.5","52.5","51.6","51.8","-0.9000000000000057","-1.71","945.452"
"2022/12/30","51.8","52.7","51.4","52.7","1.4000000000000057","2.73","1162.152"
"2022/12/29","52.5","52.5","51.2","51.3","-1.2000000000000028","-2.29","940.084"
"2022/12/28","53.1","53.5","52.3","52.5","-0.7000000000000028","-1.32","1047.193"
"2022/12/27","53","53.2","52.4","53.2","0.20000000000000284","0.38","1153.28"
"2022/12/26","53.2","53.3","52.6","53","-0.20000000000000284","-0.38","631.768"
"2022/12/23","52.4","53.2","52","53.2","0.5","0.95","1881.032"
"2022/12/22","51.3","52.7","50.8","52.7","1.7000000000000028","3.33","4982.294"
"2022/12/21","49.8","51.1","49.8","51","1.2000000000000028","2.41","4384.119"
"2022/12/20","51.5","51.7","49.55","49.8","-1.7000000000000028","-3.30","6335.224"
"2022/12/19","52.8","53.4","51.4","51.5","-1.7999999999999972","-3.38","4805.571"
"2022/12/16","52","53.3","51.3","53.3","1.2999999999999972","2.50","4768.874"
"2022/12/15","52.1","53.4","52","52","-0.10000000000000142","-0.19","1750.11"
"2022/12/14","52.6","52.6","51.6","52.1","-0.10000000000000142","-0.19","1040.073"
"2022/12/13","51.5","52.4","51.1","52.2","0.8000000000000043","1.56","2124.849"
"2022/12/12","52.7","52.7","51","51.4","-1.1000000000000014","-2.10","1325.778"
"2022/12/09","52.4","52.5","51.8","52.5","0.3999999999999986","0.77","1204.6"
"2022/12/08","52.2","52.5","51.7","52.1","-0.10000000000000142","-0.19","824.444"
"2022/12/07","53.2","53.2","52.1","52.2","-0.7999999999999972","-1.51","1277.534"
"2022/12/06","53","53.6","52.8","53","-0.10000000000000142","-0.19","1606.637"
"2022/12/05","52.7","53.1","52.3","53.1","0.10000000000000142","0.19","2129.144"
"2022/12/02","53.2","53.5","52.6","53","-0.20000000000000284","-0.38","1071.554"
"2022/12/01","53.9","53.9","53","53.2","-0.29999999999999716","-0.56","1499.883"
"2022/11/30","53","53.6","52.8","53.5","0.7999999999999972","1.52","1389.169"
"2022/11/29","52.5","52.8","52","52.7","0.30000000000000426","0.57","678.013"
"2022/11/28","52","52.4","51.3","52.4","0.29999999999999716","0.58","1235.883"
"2022/11/25","52.1","52.9","51.9","52.1","0.10000000000000142","0.19","1113.009"
"2022/11/24","52.1","52.3","51.4","52","-0.10000000000000142","-0.19","1169.093"
"2022/11/23","51.9","52.8","51.6","52.1","0.5","0.97","1682.136"
"2022/11/22","51.5","51.9","51.3","51.6","-0.19999999999999574","-0.39","941.295"
"2022/11/21","51.2","51.8","51","51.8","0.3999999999999986","0.78","1231.639"
"2022/11/18","51.4","51.6","50.9","51.4","0","0.00","1408.014"
"2022/11/17","51.2","51.4","50.6","51.4","0.10000000000000142","0.19","1257.798"
"2022/11/16","51.8","52","50.9","51.3","-0.5","-0.97","1435.452"
"2022/11/15","51.8","51.9","50.7","51.8","0.09999999999999432","0.19","1479.071"
"2022/11/14","50.4","51.8","50.4","51.7","1.3000000000000043","2.58","2447.554"
"2022/11/11","50.5","50.7","50","50.4","0.29999999999999716","0.60","1073.955"
"2022/11/10","50.2","50.3","49.8","50.1","-0.19999999999999574","-0.40","1191.984"
"2022/11/09","50.8","50.8","50.2","50.3","0","0.00","1147.718"
"2022/11/08","49.9","50.7","49.8","50.3","0.44999999999999574","0.90","1477.411"
"2022/11/07","49.5","50.1","49.35","49.85","0.6000000000000014","1.22","1404.754"
"2022/11/04","49.8","49.8","49.05","49.25","-0.6499999999999986","-1.30","1668.178"
"2022/11/03","50.5","50.7","49.85","49.9","-0.8999999999999986","-1.77","1134.882"
"2022/11/02","49.9","50.9","49.9","50.8","1","2.01","1013.232"
"2022/11/01","50","50","49","49.8","0.3999999999999986","0.81","995.39"
"2022/10/31","50.2","50.2","49.3","49.4","-0.3500000000000014","-0.70","1311.737"
"2022/10/28","50.4","50.7","49.7","49.75","-0.6499999999999986","-1.29","1199.104"
"2022/10/27","50.7","51.5","50.3","50.4","-0.30000000000000426","-0.59","1196.827"
"2022/10/26","51.2","51.2","50.2","50.7","-0.19999999999999574","-0.39","1026.007"
"2022/10/25","52.6","52.8","50.7","50.9","-1.3999999999999986","-2.68","1690.765"
"2022/10/24","53.5","53.7","52.3","52.3","-0.8000000000000043","-1.51","1258.666"
"2022/10/21","55.5","55.5","53.1","53.1","-2.299999999999997","-4.15","1809.35"
"2022/10/20","53.5","55.4","53.4","55.4","0.7999999999999972","1.47","3794.224"
"2022/10/19","52.7","54.9","52.7","54.6","1.8999999999999986","3.61","3208.891"
"2022/10/18","53.3","53.6","52.2","52.7","0.20000000000000284","0.38","2293.236"
"2022/10/17","51.6","53","51.3","52.5","0","0.00","2142.879"
"2022/10/14","53","53.7","52.3","52.5","0.20000000000000284","0.38","1409.767"
"2022/10/13","54.3","54.7","52.2","52.3","-2","-3.68","1761.664"
"2022/10/12","54.2","54.8","53.8","54.3","0","0.00","1740.958"
"2022/10/11","53.9","54.7","53.4","54.3","0.19999999999999574","0.37","2142.739"
"2022/10/07","54","54.4","53.8","54.1","0.10000000000000142","0.19","905.82"
"2022/10/06","53.5","54.2","53","54","0.5","0.93","1414.213"
"2022/10/05","53.8","54","53.2","53.5","0.29999999999999716","0.56","1948.918"
"2022/10/04","51.2","53.7","51.2","53.2","3","5.98","3324.079"
"2022/10/03","48.85","50.4","48.85","50.2","0.75","1.52","739.786"
"2022/09/30","49.3","49.55","48.15","49.45","0.20000000000000284","0.41","1135.18"
"2022/09/29","49.95","49.95","49.1","49.25","0.20000000000000284","0.41","1551.361"
"2022/09/28","50.7","51.3","49.05","49.05","-1.6500000000000057","-3.25","2026.664"
"2022/09/27","50.7","51.3","50.3","50.7","-0.19999999999999574","-0.39","1461.437"
"2022/09/26","51.5","51.7","50.7","50.9","-0.8999999999999986","-1.74","2095.27"
"2022/09/23","51","52","50.7","51.8","0.29999999999999716","0.58","1419.83"
"2022/09/22","51.8","51.8","50.5","51.5","-0.29999999999999716","-0.58","4135.677"
"2022/09/21","54.1","54.1","51.6","51.8","-2.700000000000003","-4.95","7552.958"
"2022/09/20","53","54.5","53","54.5","1.7000000000000028","3.22","5207.28"
"2022/09/19","53.9","54.4","52.5","52.8","-1.2000000000000028","-2.22","5980.627"
"2022/09/16","53.5","54","52.3","54","0.3999999999999986","0.75","5186.17"
"2022/09/15","53.6","54","53.2","53.6","0","0.00","1899.93"
"2022/09/14","53.9","53.9","52.6","53.6","-0.6999999999999957","-1.29","2930.245"
"2022/09/13","54.7","54.8","54.2","54.3","-0.4000000000000057","-0.73","915.313"
"2022/09/12","54.1","55.1","53.8","54.7","1","1.86","1319.803"
"2022/09/08","53.5","54","53.1","53.7","0.4000000000000057","0.75","1402.974"
"2022/09/07","53.9","54.4","53.2","53.3","-0.4000000000000057","-0.74","1506.107"
"2022/09/06","53.5","54","53.1","53.7","0","0.00","1360.92"
"2022/09/05","54.2","54.2","53","53.7","-0.5","-0.92","1538.624"
"2022/09/02","54.6","54.9","53.9","54.2","-0.3999999999999986","-0.73","1195.585"
"2022/09/01","53.6","54.8","53.3","54.6","0.5","0.92","1230.368"
"2022/08/31","54.6","55","54","54.1","-0.3999999999999986","-0.73","1100.79"
"2022/08/30","54","54.8","54","54.5","0.20000000000000284","0.37","647.122"
"2022/08/29","53.9","54.6","53.5","54.3","-0.9000000000000057","-1.63","1083.856"
"2022/08/26","55","55.5","54.7","55.2","0.4000000000000057","0.73","819.369"
"2022/08/25","54.5","55","54.5","54.8","0.29999999999999716","0.55","567.87"
"2022/08/24","54.1","54.9","54.1","54.5","0.3999999999999986","0.74","1114.732"
"2022/08/23","54.5","54.6","54","54.1","-0.6999999999999957","-1.28","1018.929"
"2022/08/22","53.9","55","53.8","54.8","0.5","0.92","1146.352"
"2022/08/19","55.1","55.1","54.2","54.3","-0.5","-0.91","1111.927"
"2022/08/18","55.1","55.4","54.2","54.8","0.19999999999999574","0.37","1308.232"
"2022/08/17","54","55.1","54","54.6","0.30000000000000426","0.55","1593.566"
"2022/08/16","54.7","54.9","54","54.3","-0.30000000000000426","-0.55","1828.951"
"2022/08/15","53.8","54.7","53.6","54.6","0.7000000000000028","1.30","1685.408"
"2022/08/12","53.5","54.5","53.4","53.9","0.8999999999999986","1.70","1811.349"
"2022/08/11","52.5","53.2","52.2","53","1.2000000000000028","2.32","1502.664"
"2022/08/10","52.1","52.4","51.8","51.8","-0.5","-0.96","830.563"
"2022/08/09","52.1","52.4","51.8","52.3","0.29999999999999716","0.58","611.281"
"2022/08/08","52.4","52.4","51.5","52","-0.3999999999999986","-0.76","826.494"
"2022/08/05","51.6","52.6","51.6","52.4","0.7999999999999972","1.55","1062.749"
"2022/08/04","51.5","51.8","50.7","51.6","-0.29999999999999716","-0.58","1388.014"
"2022/08/03","51.9","52.4","51","51.9","-0.30000000000000426","-0.57","1382.245"
"2022/08/02","52.1","52.6","51.7","52.2","-0.6999999999999957","-1.32","1820.95"
"2022/08/01","51.5","53","51.5","52.9","1.1999999999999957","2.32","3317.282"
"2022/07/29","51.3","51.8","51","51.7","0.7000000000000028","1.37","1419.525"
"2022/07/28","51.4","51.5","50.5","51","-0.29999999999999716","-0.58","1599.657"
"2022/07/27","51","51.3","50","51.3","1.0999999999999943","2.19","1433.19"
"2022/07/26","51.5","51.5","50","50.2","-0.7999999999999972","-1.57","1264.024"
"2022/07/25","50.8","51.3","50.1","51","0.29999999999999716","0.59","1776.5"
"2022/07/22","49.6","51.4","49.45","50.7","1.3000000000000043","2.63","7077.523"
"2022/07/21","49.2","49.65","48.5","49.4","0","0.00","5086.953"
"2022/07/20","49.5","50.4","48.85","49.4","-0.3500000000000014","-0.70","7733.934"
"2022/07/19","48.7","49.8","48.65","49.75","0.8500000000000014","1.74","5762.317"
"2022/07/18","48.3","49.25","48.05","48.9","0.5499999999999972","1.14","4979.646"
"2022/07/15","49.55","49.65","48.25","48.35","-1.5","-3.01","3048.663"
"2022/07/14","49.9","50.1","48.2","49.85","0.3999999999999986","0.81","2488.929"
"2022/07/13","50.1","50.4","49.45","49.45","0.25","0.51","2175.424"
"2022/07/12","50","50","49.2","49.2","-1.3999999999999986","-2.77","2555.861"
"2022/07/11","50.1","50.9","49.6","50.6","0.8000000000000043","1.61","1564.744"
"2022/07/08","49.5","50.6","49.25","49.8","0.6499999999999986","1.32","2867.363"
"2022/07/07","49.8","50","48.6","49.15","-0.5","-1.01","3916.321"
"2022/07/06","51.2","51.2","49.55","49.65","-1.5500000000000043","-3.03","2872.93"
"2022/07/05","51.2","51.8","50.2","51.2","1","1.99","1358.052"
"2022/07/04","50","51.2","49.65","50.2","0.3500000000000014","0.70","1975.938"
"2022/07/01","51.9","52","49.75","49.85","-2.049999999999997","-3.95","4101.889"
"2022/06/30","52.1","52.2","51.4","51.9","-0.5","-0.95","2053.93"
"2022/06/29","51.6","52.9","51.6","52.4","-0.6000000000000014","-1.13","2075.318"
"2022/06/28","54.5","54.5","51.2","53","-1.2000000000000028","-2.21","5147.198"
"2022/06/27","53.7","55","53.6","54.2","0.7000000000000028","1.31","2994.296"
"2022/06/24","53.5","54.4","53.2","53.5","0","0.00","3442.081"
"2022/06/23","54.8","55.3","53.4","53.5","-1.3999999999999986","-2.55","12518.84"
"2022/06/22","58.2","58.2","54.1","54.9","-3.3999999999999986","-5.83","14682.482"
"2022/06/21","59.8","60","57.2","58.3","-0.6000000000000014","-1.02","14284.523"
"2022/06/20","64.5","64.8","58.1","58.9","-5.600000000000001","-8.68","19878.707"
"2022/06/17","64.7","65.8","64","64.5","-0.5","-0.77","14139.126"
"2022/06/16","67","67","64.6","65","-0.5","-0.76","8055.863"
"2022/06/15","68.4","69","65.2","65.5","-3.200000000000003","-4.66","9865.222"
"2022/06/14","68.5","68.8","66.8","68.7","0.20000000000000284","0.29","4757.775"
"2022/06/13","69.2","69.7","68","68.5","-1.4000000000000057","-2.00","4577.923"
"2022/06/10","69.1","70.1","69.1","69.9","-0.09999999999999432","-0.14","3609.857"
"2022/06/09","69","70.3","68.7","70","0.7999999999999972","1.16","5408.094"
"2022/06/08","69.5","69.9","69","69.2","-0.09999999999999432","-0.14","4004.589"
"2022/06/07","68.5","69.4","67.8","69.3","0.7000000000000028","1.02","5214.191"
"2022/06/06","67.8","69.5","67.3","68.6","2.5999999999999943","3.94","11567.883"
"2022/06/02","65.7","66.4","65.1","66","1","1.54","4272.341"
"2022/06/01","63.9","65.3","63.4","65","1.3999999999999986","2.20","4066.318"
"2022/05/31","64","64.2","63.5","63.6","-0.29999999999999716","-0.47","1583.422"
"2022/05/30","64","64.4","63.5","63.9","-0.10000000000000142","-0.16","1650.807"
"2022/05/27","62.9","64","62.5","64","1.1000000000000014","1.75","3986.491"
"2022/05/26","62.5","63.4","62","62.9","1.1000000000000014","1.78","3711.364"
"2022/05/25","60.9","62","60.5","61.8","1.5","2.49","2653.402"
"2022/05/24","61.1","61.2","60.1","60.3","-0.7000000000000028","-1.15","1396.013"
"2022/05/23","62","62","60.5","61","-0.10000000000000142","-0.16","2591.74"
"2022/05/20","60.6","61.4","59.8","61.1","1.3000000000000043","2.17","2942.365"
"2022/05/19","58.8","59.9","58.3","59.8","-0.20000000000000284","-0.33","2456.366"
"2022/05/18","58.7","60.3","58.7","60","1.2999999999999972","2.21","3457.6"
"2022/05/17","58.5","59","58.2","58.7","0.7000000000000028","1.21","1620.312"
"2022/05/16","58","58.3","57.1","58","0.5","0.87","1324.725"
"2022/05/13","57.3","58.3","57.3","57.5","0.5","0.88","2502.395"
"2022/05/12","57.4","58.3","56.8","57","-1.2000000000000028","-2.06","3820.3"
"2022/05/11","59","59.1","57.8","58.2","-1.1999999999999957","-2.02","3837.789"
"2022/05/10","57.1","59.4","57","59.4","0.6000000000000014","1.02","6718.056"
"2022/05/09","61.2","61.2","58.7","58.8","-3","-4.85","5891.815"
"2022/05/06","62.6","62.6","61.2","61.8","-1","-1.59","2892.197"
"2022/05/05","62.6","63.2","62","62.8","0.5999999999999943","0.96","2699.44"
"2022/05/04","62.8","62.9","62.1","62.2","-0.3999999999999986","-0.64","1323.274"
"2022/05/03","62.5","62.6","61.6","62.6","-0.6000000000000014","-0.95","3816.386"
"2022/04/29","63.9","64","63","63.2","0.10000000000000142","0.16","1948.249"
"2022/04/28","63.2","63.7","63","63.1","0.3999999999999986","0.64","1373.528"
"2022/04/27","62.8","63.8","62.1","62.7","-1.2999999999999972","-2.03","3850.386"
"2022/04/26","66","66.2","63.5","64","-1.4000000000000057","-2.14","6912.857"
"2022/04/25","66.8","66.8","64.8","65.4","-2.3999999999999915","-3.54","5384.88"
"2022/04/22","68.3","69","67.8","67.8","-0.9000000000000057","-1.31","3611.667"
"2022/04/21","69.5","70.7","68.3","68.7","-0.3999999999999915","-0.58","4811.721"
"2022/04/20","71.2","71.3","69.1","69.1","-2","-2.81","4127.095"
"2022/04/19","70.2","71.2","69.8","71.1","1","1.43","2778.132"
"2022/04/18","70.4","70.4","69","70.1","-0.20000000000000284","-0.28","2499.643"
"2022/04/15","70.2","70.9","70","70.3","0","0.00","2065.162"
"2022/04/14","70.8","70.8","69.6","70.3","0","0.00","2983.129"
"2022/04/13","69.6","70.5","68.6","70.3","1.3999999999999915","2.03","4434.488"
"2022/04/12","67.7","68.9","67","68.9","1.3000000000000114","1.92","3219.435"
"2022/04/11","69.7","69.7","67.5","67.6","-1.1000000000000085","-1.60","5176.491"
"2022/04/08","67.5","68.7","67.1","68.7","1.5","2.23","3395.059"
"2022/04/07","67.6","68.8","66.9","67.2","-0.7999999999999972","-1.18","5007.968"
"2022/04/06","69.5","69.5","67.5","68","-1.5","-2.16","6450.727"
"2022/04/01","69.9","70.2","69.1","69.5","-0.9000000000000057","-1.28","6252.865"
"2022/03/31","71.4","71.4","70","70.4","-1","-1.40","4056.479"
"2022/03/30","71.2","71.5","69.4","71.4","0.7000000000000028","0.99","7259.595"
"2022/03/29","72.6","72.7","70.2","70.7","-2","-2.75","8092.174"
"2022/03/28","73","73.2","72.3","72.7","-0.5","-0.68","4047.185"
"2022/03/25","74.6","74.6","73","73.2","-7.799999999999997","-9.63","22835.986"
"2022/03/24","81","81.5","80.7","81","0.29999999999999716","0.37","12300.616"
"2022/03/23","81.9","82.3","80.4","80.7","-1.0999999999999943","-1.34","11790.471"
"2022/03/22","80.8","82.7","80.8","81.8","1.2000000000000028","1.49","13134.026"
"2022/03/21","80.8","83","80.1","80.6","0.6999999999999886","0.88","14704.966"
"2022/03/18","79.2","80.3","78.7","79.9","0.6000000000000085","0.76","8512.52"
"2022/03/17","79.5","79.6","78.5","79.3","0.5999999999999943","0.76","6659.744"
"2022/03/16","80.4","80.5","78","78.7","-1","-1.25","11160.071"
"2022/03/15","79.5","80","78.5","79.7","-0.29999999999999716","-0.37","10731.529"
"2022/03/14","78.1","80","77.5","80","2.700000000000003","3.49","20375.236"
"2022/03/11","74.5","78.1","74.5","77.3","5","6.92","31636.112"
"2022/03/10","70.7","72.3","70.3","72.3","1.5999999999999943","2.26","4539.835"
"2022/03/09","70","70.7","68.3","70.7","1.5","2.17","3770.892"
"2022/03/08","72.9","73.8","68.3","69.2","-3.700000000000003","-5.08","7621.649"
"2022/03/07","72.5","74","71.5","72.9","-0.09999999999999432","-0.14","9192.623"
"2022/03/04","70","75.5","69.8","73","2","2.82","12059.335"
"2022/03/03","70.9","71","70.1","71","0.7000000000000028","1.00","2521.944"
"2022/03/02","70.5","71.1","69.8","70.3","-0.7000000000000028","-0.99","3049.947"
"2022/03/01","70.4","72","69.6","71","1.2999999999999972","1.87","6530.865"
"2022/02/25","67.3","70.5","67.2","69.7","2.700000000000003","4.03","7028.303"
"2022/02/24","68.2","68.7","66.8","67","-1.9000000000000057","-2.76","5362.768"
"2022/02/23","68.7","69.3","68.1","68.9","0.10000000000000853","0.15","2669.253"
"2022/02/22","69.8","70","68.3","68.8","-1.2999999999999972","-1.85","4023.686"
"2022/02/21","68.6","71.7","68.6","70.1","0.5999999999999943","0.86","4818.937"
"2022/02/18","68.2","69.5","68.2","69.5","0.09999999999999432","0.14","2789.075"
"2022/02/17","69.1","70.2","68.8","69.4","0.10000000000000853","0.14","3173.44"
"2022/02/16","71.8","71.8","69.1","69.3","-1.9000000000000057","-2.67","6812.015"
"2022/02/15","71.5","71.6","70.6","71.2","-0.09999999999999432","-0.14","2594.195"
"2022/02/14","72.4","72.4","70","71.3","-1.7000000000000028","-2.33","4060.662"
"2022/02/11","72.5","73.1","72.1","73","0.5","0.69","3874.719"
"2022/02/10","72.5","73.7","72","72.5","0","0.00","5197.434"
"2022/02/09","72.8","72.9","71.1","72.5","0.4000000000000057","0.55","6493.946"
"2022/02/08","71.9","72.9","71.4","72.1","0.09999999999999432","0.14","10402.094"
"2022/02/07","68.8","72","68.2","72","4.5","6.67","12109.055"
"2022/01/26","67.3","67.7","67.1","67.5","0","0.00","1973.668"
"2022/01/25","67.4","67.8","66.8","67.5","0","0.00","2300.412"
"2022/01/24","66.4","67.5","66.4","67.5","0","0.00","3149.594"
"2022/01/21","68.9","69.8","67.1","67.5","-1.5","-2.17","6352.979"
"2022/01/20","68.3","69","67.8","69","1","1.47","5947.988"
"2022/01/19","66.8","68.2","66.6","68","0.5","0.74","5973.228"
"2022/01/18","66.6","67.6","66.1","67.5","0.7999999999999972","1.20","5845.533"
"2022/01/17","65","67","64.5","66.7","2.200000000000003","3.41","4852.1"
"2022/01/14","65.5","65.5","62.7","64.5","-0.5999999999999943","-0.92","4647.466"
"2022/01/13","64.3","65.5","64.3","65.1","0.29999999999999716","0.46","2054.224"
"2022/01/12","64.6","65.2","64","64.8","-0.4000000000000057","-0.61","2940.342"
"2022/01/11","66","66","64.4","65.2","-0.29999999999999716","-0.46","2357.633"
"2022/01/10","65.6","66.3","64.4","65.5","-0.20000000000000284","-0.30","2718.847"
"2022/01/07","65.4","65.9","65.1","65.7","0.29999999999999716","0.46","1667.377"
"2022/01/06","65.6","66.1","64.9","65.4","-0.5","-0.76","2570.318"
"2022/01/05","66.1","66.7","65.7","65.9","-0.29999999999999716","-0.45","2417.452"
"2022/01/04","66.6","66.7","66","66.2","-0.7999999999999972","-1.19","2411.428"
"2022/01/03","67.4","67.5","66","67","-0.09999999999999432","-0.15","2681.993"
"2021/12/30","67.6","67.6","66.8","67.1","-0.4000000000000057","-0.59","1208.192"
"2021/12/29","67","67.5","66.6","67.5","0.20000000000000284","0.30","1569.437"
"2021/12/28","67.8","67.8","66.7","67.3","-0.5","-0.74","2216.538"
"2021/12/27","68.8","68.8","67.7","67.8","-0.7000000000000028","-1.02","2281.197"
"2021/12/24","68.5","68.8","67.9","68.5","0.29999999999999716","0.44","2429.713"
"2021/12/23","67.6","68.2","67.4","68.2","0.6000000000000085","0.89","3530.74"
"2021/12/22","68.7","69.2","67.3","67.6","-1.1000000000000085","-1.60","6188.898"
"2021/12/21","68","68.7","65.6","68.7","0","0.00","9620.026"
"2021/12/20","68","69.3","67","68.7","1.7000000000000028","2.54","16408.571"
"2021/12/17","63.6","68.5","63.4","67","4.5","7.20","19523.056"
"2021/12/16","61.6","62.9","60.8","62.5","2","3.31","7124.385"
"2021/12/15","60","61.4","59.5","60.5","0.6000000000000014","1.00","3873.138"
"2021/12/14","60.8","61","59.9","59.9","-1","-1.64","1975.031"
"2021/12/13","60.5","61.5","60.5","60.9","0.10000000000000142","0.16","1612.631"
"2021/12/10","60.6","61.1","60.3","60.8","0.09999999999999432","0.16","1678.324"
"2021/12/09","61","61.5","60.1","60.7","-0.29999999999999716","-0.49","1724.081"
"2021/12/08","61.5","62.2","61","61","0.20000000000000284","0.33","3452.664"
"2021/12/07","59.4","60.8","59.1","60.8","1.1999999999999957","2.01","2677.032"
"2021/12/06","60.2","60.3","58.2","59.6","16","36.70","3773.979"
"2021/11/24","42.85","43.95","42.75","43.6","1.0500000000000043","2.47","9287.302"
"2021/11/23","42.9","43.5","42.5","42.55","0.09999999999999432","0.24","6512.148"
"2021/11/22","41.8","42.65","41.7","42.45","0.6000000000000014","1.43","3714.613"
"2021/11/19","42.4","42.4","41.75","41.85","-0.5","-1.18","4510.057"
"2021/11/18","42.5","42.75","42.25","42.35","-0.19999999999999574","-0.47","7091.761"
"2021/11/17","42.2","42.75","42.05","42.55","0.29999999999999716","0.71","5212.503"
"2021/11/16","42.1","42.35","41.9","42.25","0","0.00","3201.482"
"2021/11/15","42.9","42.9","42","42.25","0.04999999999999716","0.12","3726.528"
"2021/11/12","41.9","42.3","41.55","42.2","0.30000000000000426","0.72","6269.704"
"2021/11/11","41.85","43","41.35","41.9","0.5","1.21","6956.357"
"2021/11/10","41.8","41.9","41.25","41.4","-0.3500000000000014","-0.84","2439.834"
"2021/11/09","42.5","42.5","41.6","41.75","0.14999999999999858","0.36","6506.198"
"2021/11/08","40.7","42.3","40.65","41.6","1.3000000000000043","3.23","8132.217"
"2021/11/05","40.7","40.7","39.75","40.3","-0.15000000000000568","-0.37","1935.058"
"2021/11/04","40.55","40.75","40.35","40.45","0.05000000000000426","0.12","2481.644"
"2021/11/03","39.9","40.6","39.9","40.4","0.5","1.25","1863.644"
"2021/11/02","40","40.5","39.85","39.9","-0.20000000000000284","-0.50","2309.033"
"2021/11/01","40.55","40.65","39.8","40.1","-0.29999999999999716","-0.74","3281.774"
"2021/10/29","39.95","40.65","39.65","40.4","0.5","1.25","4250.613"
"2021/10/28","39.5","39.95","39.25","39.9","0.3999999999999986","1.01","2395.805"
"2021/10/27","39.5","39.7","39.25","39.5","0.10000000000000142","0.25","1637.245"
"2021/10/26","39.35","39.75","39.15","39.4","0.14999999999999858","0.38","2228.464"
"2021/10/25","38.5","39.3","38.25","39.25","0.7000000000000028","1.82","2486.904"
"2021/10/22","39.2","39.45","38.3","38.55","-0.6000000000000014","-1.53","4000.632"
"2021/10/21","39.2","39.8","39.15","39.15","-0.10000000000000142","-0.25","5575.733"
"2021/10/20","39.8","39.95","39.25","39.25","-0.29999999999999716","-0.76","3914.431"
"2021/10/19","39.4","39.85","39.05","39.55","0.14999999999999858","0.38","2883.362"
"2021/10/18","38.85","39.5","38.8","39.4","0.6999999999999957","1.81","3321.711"
"2021/10/15","38.5","38.9","38.35","38.7","0.4000000000000057","1.04","1983.728"
"2021/10/14","37.5","38.45","37.5","38.3","0.8999999999999986","2.41","3430.683"
"2021/10/13","38","38.5","37","37.4","-0.6000000000000014","-1.58","4967.512"
"2021/10/12","38.9","39.2","37.8","38","-1","-2.56","4717.07"
"2021/10/08","39.4","39.9","38.8","39","-0.10000000000000142","-0.26","4631.46"
"2021/10/07","39.1","39.5","38.6","39.1","0","0.00","3240.564"
"2021/10/06","39.3","39.65","38.95","39.1","-0.19999999999999574","-0.51","3138.967"
"2021/10/05","38.25","39.35","37.75","39.3","0.8499999999999943","2.21","5604.631"
"2021/10/04","40.2","40.45","38.25","38.45","-1.75","-4.35","7842.46"
"2021/10/01","41.1","41.1","39.8","40.2","-0.8999999999999986","-2.19","7235.666"
"2021/09/30","40.5","41.2","40.45","41.1","0.6000000000000014","1.48","4332.781"
"2021/09/29","40.6","41.1","40.5","40.5","-0.75","-1.82","5106.775"
"2021/09/28","40.8","41.3","40.7","41.25","0.25","0.61","3115.506"
"2021/09/27","41.05","41.55","40.85","41","-0.04999999999999716","-0.12","3620.423"
"2021/09/24","40.6","41.15","40.3","41.05","0.5999999999999943","1.48","2985.068"
