"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","42.4","43.45","42.4","43","0.6499999999999986","1.53","163.279"
"2023/01/03","42.6","42.6","41.8","42.35","-0.5499999999999972","-1.28","141.653"
"2022/12/30","42.95","43","42.8","42.9","0.04999999999999716","0.12","55.111"
"2022/12/29","43.65","43.65","42.5","42.85","-0.3500000000000014","-0.81","203.572"
"2022/12/28","43.6","43.65","43.15","43.2","-0.5","-1.14","138.129"
"2022/12/27","44.05","44.05","43.5","43.7","0.15000000000000568","0.34","100.076"
"2022/12/26","43.6","43.7","43.55","43.55","-0.05000000000000426","-0.11","44.09"
"2022/12/23","43.7","43.85","43.4","43.6","-0.10000000000000142","-0.23","50.873"
"2022/12/22","43.65","44","43.65","43.7","0.20000000000000284","0.46","48.628"
"2022/12/21","43.5","43.8","43.35","43.5","0","0.00","87.733"
"2022/12/20","44.2","44.5","43.5","43.5","-0.75","-1.69","199.736"
"2022/12/19","44.8","44.8","44.25","44.25","-0.5499999999999972","-1.23","118.039"
"2022/12/16","45.45","45.5","44.8","44.8","-0.9000000000000057","-1.97","213.358"
"2022/12/15","46","46","45.45","45.7","-0.09999999999999432","-0.22","118.41"
"2022/12/14","45.85","46","45.7","45.8","0.25","0.55","86.272"
"2022/12/13","45.85","46.25","45.55","45.55","-0.30000000000000426","-0.65","125.111"
"2022/12/12","46.05","46.05","45.55","45.85","-0.6499999999999986","-1.40","94.947"
"2022/12/09","45.8","46.5","45.65","46.5","0.75","1.64","205.319"
"2022/12/08","46.1","46.3","45.65","45.75","0.04999999999999716","0.11","71.589"
"2022/12/07","46.65","46.65","45.55","45.7","-0.29999999999999716","-0.65","124.136"
"2022/12/06","46.4","46.75","45.9","46","-0.3999999999999986","-0.86","154.163"
"2022/12/05","46.3","46.6","46.05","46.4","0.29999999999999716","0.65","198.014"
"2022/12/02","46.1","46.5","45.95","46.1","0.20000000000000284","0.44","266.195"
"2022/12/01","46.25","46.6","45.7","45.9","0.19999999999999574","0.44","230.362"
"2022/11/30","45.4","45.9","44.8","45.7","0.7000000000000028","1.56","144.229"
"2022/11/29","44.25","45.25","43.65","45","0.5","1.12","253.483"
