"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","15.45","15.45","15.2","15.35","0.049999999999998934","0.33","137.043"
"2023/01/03","15.45","15.45","15.2","15.3","-0.049999999999998934","-0.33","89.932"
"2022/12/30","15.3","15.45","15.25","15.35","0.049999999999998934","0.33","294.459"
"2022/12/29","15.3","15.3","15.15","15.3","0","0.00","534.375"
"2022/12/28","15.3","15.35","15.25","15.3","0.10000000000000142","0.66","654.067"
"2022/12/27","15.3","15.4","15.15","15.2","-0.10000000000000142","-0.65","89.3"
"2022/12/26","15.45","15.5","15.25","15.3","0","0.00","81.963"
"2022/12/23","15.2","15.35","15.15","15.3","0.10000000000000142","0.66","92.55"
"2022/12/22","15.2","15.25","15.1","15.2","0.049999999999998934","0.33","143.505"
"2022/12/21","15.1","15.2","15","15.15","0.20000000000000107","1.34","100.792"
"2022/12/20","15.15","15.15","14.85","14.95","-0.20000000000000107","-1.32","272.76"
"2022/12/19","15","15.2","15","15.15","0.09999999999999964","0.66","30.006"
"2022/12/16","15.2","15.2","15","15.05","-0.14999999999999858","-0.99","235.449"
"2022/12/15","15.35","15.35","15.2","15.2","-0.10000000000000142","-0.65","72.279"
"2022/12/14","15.25","15.45","15.25","15.3","0.05000000000000071","0.33","129.157"
"2022/12/13","15.35","15.35","15.15","15.25","0.09999999999999964","0.66","60.593"
"2022/12/12","15.15","15.25","15.05","15.15","0","0.00","82.742"
"2022/12/09","15.2","15.25","15.05","15.15","0","0.00","122.204"
"2022/12/08","15.15","15.2","15","15.15","0","0.00","121.619"
"2022/12/07","15.15","15.25","15.15","15.15","-0.09999999999999964","-0.66","97.429"
"2022/12/06","15.25","15.4","15.2","15.25","0","0.00","152.717"
"2022/12/05","15.05","15.3","15.05","15.25","0.09999999999999964","0.66","151.24"
"2022/12/02","15.1","15.2","15.05","15.15","0.05000000000000071","0.33","136.174"
"2022/12/01","14.95","15.25","14.95","15.1","0.15000000000000036","1.00","284.763"
"2022/11/30","14.85","14.95","14.75","14.95","0.09999999999999964","0.67","96.322"
"2022/11/29","14.75","14.9","14.65","14.85","0.09999999999999964","0.68","128.343"
"2022/11/28","14.75","14.75","14.6","14.75","0","0.00","48.646"
"2022/11/25","14.8","14.85","14.75","14.75","0.05000000000000071","0.34","96.772"
"2022/11/24","14.8","14.8","14.65","14.7","0","0.00","338.88"
"2022/11/23","14.55","14.7","14.4","14.7","0.1999999999999993","1.38","170.497"
"2022/11/22","14.6","14.6","14.35","14.5","0","0.00","98.403"
"2022/11/21","14.5","14.6","14.4","14.5","0","0.00","82.427"
"2022/11/18","14.5","14.6","14.45","14.5","0","0.00","65.087"
"2022/11/17","14.6","14.75","14.35","14.5","-0.15000000000000036","-1.02","225.193"
"2022/11/16","14.8","14.9","14.65","14.65","-0.15000000000000036","-1.01","184.021"
"2022/11/15","14.75","14.9","14.75","14.8","0","0.00","83.751"
"2022/11/14","14.8","15","14.75","14.8","0.05000000000000071","0.34","122.368"
"2022/11/11","14.85","15","14.75","14.75","0.05000000000000071","0.34","162.091"
"2022/11/10","14.75","14.85","14.6","14.7","-0.05000000000000071","-0.34","115.384"
"2022/11/09","14.7","14.8","14.65","14.75","-0.05000000000000071","-0.34","112.642"
"2022/11/08","14.7","14.9","14.7","14.8","0.15000000000000036","1.02","113.431"
"2022/11/07","14.65","14.9","14.55","14.65","0.20000000000000107","1.38","134.108"
"2022/11/04","14.35","14.5","14.25","14.45","0.09999999999999964","0.70","99.153"
"2022/11/03","14.35","14.35","14.2","14.35","-0.05000000000000071","-0.35","77.769"
"2022/11/02","14.6","14.65","14.4","14.4","-0.049999999999998934","-0.35","175.068"
"2022/11/01","14.25","14.6","14.25","14.45","0.34999999999999964","2.48","248.737"
"2022/10/31","13.85","14.2","13.85","14.1","0.25","1.81","171.701"
"2022/10/28","14","14","13.85","13.85","-0.15000000000000036","-1.07","85.871"
"2022/10/27","13.95","14","13.8","14","0.09999999999999964","0.72","74.133"
"2022/10/26","13.75","13.9","13.75","13.9","0.09999999999999964","0.72","69.201"
"2022/10/25","13.9","14.05","13.7","13.8","-0.09999999999999964","-0.72","169.585"
"2022/10/24","13.8","13.9","13.65","13.9","0.25","1.83","106.257"
"2022/10/21","13.6","13.65","13.35","13.65","0","0.00","114.482"
"2022/10/20","13.85","13.85","13.25","13.65","-0.049999999999998934","-0.36","118.383"
"2022/10/19","13.7","13.8","13.65","13.7","0","0.00","67.418"
"2022/10/18","14","14","13.55","13.7","0","0.00","100.981"
"2022/10/17","13.55","13.7","13.2","13.7","0","0.00","330.01"
