"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","33.65","33.75","33.5","33.5","0","0.00","10493.097"
"2023/01/03","33.6","33.75","33.3","33.5","-0.14999999999999858","-0.45","11654.098"
"2022/12/30","33.9","34","33.65","33.65","-0.05000000000000426","-0.15","8560.973"
"2022/12/29","34.25","34.25","33.7","33.7","-0.5999999999999943","-1.75","13483.783"
"2022/12/28","34.15","34.35","33.95","34.3","0","0.00","14092.727"
"2022/12/27","34.55","34.7","34.3","34.3","-0.10000000000000142","-0.29","11426.803"
"2022/12/26","34.35","34.45","34.1","34.4","0.3500000000000014","1.03","12361.474"
"2022/12/23","34.15","34.6","33.8","34.05","-0.4000000000000057","-1.16","23483.856"
"2022/12/22","34.2","34.8","34.05","34.45","0.4000000000000057","1.17","71623.587"
"2022/12/21","33.8","34.1","33.55","34.05","0.3499999999999943","1.04","67499.095"
"2022/12/20","33.7","34.05","33.55","33.7","-0.14999999999999858","-0.44","67004.744"
"2022/12/19","34.15","34.2","33.6","33.85","-0.75","-2.17","78952.465"
"2022/12/16","33.2","34.6","33","34.6","1.0500000000000043","3.13","72115.315"
"2022/12/15","33.55","33.7","33.4","33.55","0.04999999999999716","0.15","14007.771"
"2022/12/14","34","34","33.5","33.5","-0.20000000000000284","-0.59","19364.726"
"2022/12/13","33.9","34.2","33.6","33.7","-0.14999999999999858","-0.44","20955.961"
"2022/12/12","33.7","33.9","33.55","33.85","0.14999999999999858","0.45","12505.757"
"2022/12/09","33.4","33.9","33.25","33.7","0.5","1.51","20536.496"
"2022/12/08","33.3","33.35","33.15","33.2","-0.14999999999999858","-0.45","14283.754"
"2022/12/07","33.2","33.5","33.05","33.35","0.05000000000000426","0.15","22038.936"
"2022/12/06","33.65","33.65","33.3","33.3","-0.4000000000000057","-1.19","21494.479"
"2022/12/05","33.45","33.8","33.25","33.7","0.05000000000000426","0.15","31251.8"
"2022/12/02","33.9","33.9","33.6","33.65","-0.3999999999999986","-1.17","23339.192"
"2022/12/01","34.4","34.4","33.8","34.05","0.14999999999999858","0.44","38360.071"
"2022/11/30","33.35","33.9","33.2","33.9","0.3500000000000014","1.04","45523.042"
"2022/11/29","33.05","33.55","32.85","33.55","0.5499999999999972","1.67","22191.94"
"2022/11/28","33.3","33.4","32.8","33","-0.5499999999999972","-1.64","40748.644"
"2022/11/25","33.1","33.55","33.1","33.55","0.3499999999999943","1.05","28320.443"
"2022/11/24","33","33.2","32.7","33.2","0.5","1.53","28488.624"
"2022/11/23","32.85","33.1","32.55","32.7","0.05000000000000426","0.15","20364.472"
