"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","12","12.05","11.95","12.05","0.05000000000000071","0.42","61.735"
"2023/01/03","12","12.05","11.95","12","0.05000000000000071","0.42","39.134"
"2022/12/30","12","12.1","11.95","11.95","0","0.00","20.271"
"2022/12/29","11.85","12.05","11.85","11.95","0","0.00","31.41"
"2022/12/28","12.05","12.15","11.95","11.95","-0.10000000000000142","-0.83","85.287"
"2022/12/27","12.2","12.2","12","12.05","0","0.00","94"
"2022/12/26","12","12.15","12","12.05","0.05000000000000071","0.42","103.102"
"2022/12/23","12.1","12.1","11.85","12","-0.05000000000000071","-0.41","56"
"2022/12/22","12.05","12.15","12.05","12.05","0.10000000000000142","0.84","26.295"
"2022/12/21","11.9","11.95","11.9","11.95","0.049999999999998934","0.42","36.149"
"2022/12/20","12","12.1","11.9","11.9","-0.15000000000000036","-1.24","145.01"
"2022/12/19","12","12.15","12","12.05","0.10000000000000142","0.84","61.151"
"2022/12/16","11.95","12.3","11.95","11.95","0","0.00","56.001"
"2022/12/15","11.95","12.1","11.95","11.95","0","0.00","82"
"2022/12/14","12","12.25","11.95","11.95","0","0.00","91.152"
"2022/12/13","12.15","12.15","11.95","11.95","-0.20000000000000107","-1.65","129.15"
"2022/12/12","12.2","12.2","12.15","12.15","-0.09999999999999964","-0.82","35.101"
"2022/12/09","12.55","12.55","12.25","12.25","-0.1999999999999993","-1.61","275.021"
"2022/12/08","12.45","12.55","12.4","12.45","0.09999999999999964","0.81","132.14"
"2022/12/07","12.45","12.55","12.35","12.35","-0.15000000000000036","-1.20","555.19"
"2022/12/06","12.5","12.6","12.4","12.5","0.09999999999999964","0.81","350.257"
"2022/12/05","12.2","12.45","12.2","12.4","0.25","2.06","177.184"
"2022/12/02","12.05","12.5","12.05","12.15","0.05000000000000071","0.41","368.463"
"2022/12/01","11.9","12.4","11.9","12.1","0.1999999999999993","1.68","587.204"
"2022/11/30","11.45","12.2","11.4","11.9","0.5","4.39","917.828"
"2022/11/29","11.25","11.45","11.25","11.4","0.05000000000000071","0.44","134.409"
"2022/11/28","11.2","11.35","11.2","11.35","0.049999999999998934","0.44","52.027"
"2022/11/25","11.3","11.35","11.2","11.3","-0.049999999999998934","-0.44","59.504"
"2022/11/24","11.3","11.35","11.2","11.35","0.09999999999999964","0.89","57.033"
"2022/11/23","11.25","11.4","11.2","11.25","0","0.00","81.006"
"2022/11/22","11.35","11.35","11.2","11.25","-0.15000000000000036","-1.32","109.597"
"2022/11/21","11.35","11.5","11.35","11.4","0","0.00","56.153"
"2022/11/18","11.45","11.45","11.25","11.4","0","0.00","111.346"
"2022/11/17","11.35","11.4","11.25","11.4","0.25","2.24","41.009"
"2022/11/16","11.3","11.4","11.15","11.15","-0.1999999999999993","-1.76","75.704"
"2022/11/15","11.4","11.45","11.3","11.35","-0.09999999999999964","-0.87","83.234"
"2022/11/14","11.15","11.45","11.15","11.45","0.25","2.23","134.581"
"2022/11/11","11.4","11.4","11.15","11.2","0","0.00","82.09"
"2022/11/10","11.3","11.3","11.15","11.2","-0.10000000000000142","-0.88","16.2"
"2022/11/09","11.2","11.35","11.2","11.3","0.15000000000000036","1.35","115.168"
"2022/11/08","11.1","11.25","11.1","11.15","0","0.00","71.401"
"2022/11/07","11","11.2","11","11.15","0.15000000000000036","1.36","108.9"
