"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","175.5","177","170","170","-5.5","-3.13","8065.363"
"2023/01/03","178.5","181","175.5","175.5","-3.5","-1.96","12029.307"
"2022/12/30","175.5","182","175","179","2.5","1.42","17207.278"
"2022/12/29","172","184","168","176.5","2.5","1.44","25789.85"
"2022/12/28","172","177","171.5","174","1","0.58","12856.044"
"2022/12/27","181","182.5","172","173","-7","-3.89","21602.017"
"2022/12/26","192","195","180","180","-10","-5.26","37821.781"
"2022/12/23","173","192.5","172","190","15","8.57","30708.622"
"2022/12/22","173.5","175","168","175","5","2.94","13634.339"
"2022/12/21","173","175","170","170","0","0.00","10957.669"
"2022/12/20","182","183.5","170","170","-11.5","-6.34","12695.656"
"2022/12/19","180","184","176","181.5","2","1.11","16743.571"
"2022/12/16","179.5","184","176","179.5","-1.5","-0.83","19545.658"
"2022/12/15","175.5","181","173","181","2.5","1.40","15616.585"
"2022/12/14","169.5","178.5","159.5","178.5","8.5","5.00","23893.718"
"2022/12/13","177","183","170","170","-3.5","-2.02","23353.398"
"2022/12/12","179.5","179.5","173","173.5","-6.5","-3.61","11531.536"
"2022/12/09","171","180","170","180","11","6.51","13741.133"
"2022/12/08","177","177.5","168","169","-6","-3.43","12933.381"
"2022/12/07","181.5","185","172","175","-5","-2.78","23274.815"
"2022/12/06","185","193.5","176","180","-1.5","-0.83","35525.462"
"2022/12/05","168","183.5","168","181.5","13.5","8.04","22768.213"
"2022/12/02","169.5","174.5","167","168","0","0.00","14744.266"
"2022/12/01","166.5","170.5","164","168","3","1.82","12036.701"
"2022/11/30","163","165.5","161","165","2","1.23","10527.88"
"2022/11/29","168.5","171","159.5","163","-4.5","-2.69","16121.859"
"2022/11/28","164.5","173","161","167.5","3","1.82","14878.494"
"2022/11/25","170","172","164","164.5","-5.5","-3.24","13800.581"
"2022/11/24","172.5","173.5","165","170","-2.5","-1.45","17393.933"
"2022/11/23","168","176","164","172.5","7.5","4.55","28193.584"
"2022/11/22","178","178.5","162.5","165","-12","-6.78","20692.555"
"2022/11/21","175","178","172","177","3","1.72","17164.96"
"2022/11/18","163","176.5","160.5","174","13","8.07","44438.653"
"2022/11/17","148.5","161","147.5","161","14.5","9.90","29378.864"
"2022/11/16","140.5","148.5","140","146.5","7.5","5.40","14794.817"
"2022/11/15","139.5","141","138","139","-1.5","-1.07","4861.193"
"2022/11/14","142","142","138","140.5","-0.5","-0.35","6523.051"
"2022/11/11","144","147.5","141","141","0.5","0.36","15339.546"
"2022/11/10","141.5","145.5","139","140.5","0","0.00","8762.13"
"2022/11/09","139","140.5","138","140.5","3","2.18","4390.14"
"2022/11/08","139.5","142.5","136","137.5","-1.5","-1.08","7562.587"
"2022/11/07","145.5","145.5","139","139","-5.5","-3.81","10284.543"
"2022/11/04","152","152.5","143","144.5","-5.5","-3.67","12912.533"
"2022/11/03","147.5","152","147","150","0","0.00","6370.73"
"2022/11/02","150.5","152.5","147.5","150","0","0.00","9833.927"
"2022/11/01","149","152.5","149","150","-0.5","-0.33","11876.171"
"2022/10/31","144","153.5","143","150.5","8.5","5.99","17746.559"
"2022/10/28","139","145","138.5","142","3","2.16","12169.958"
"2022/10/27","134.5","140","132","139","6","4.51","9599.116"
"2022/10/26","134","135.5","129.5","133","-1","-0.75","10089.664"
"2022/10/25","141.5","142","133.5","134","-6","-4.29","12013.938"
"2022/10/24","144","147","139","140","-1","-0.71","8563.847"
"2022/10/21","146","146.5","141","141","-6.5","-4.41","10662.592"
"2022/10/20","141","147.5","137","147.5","5","3.51","12595.205"
"2022/10/19","147","148","142","142.5","-3","-2.06","8881.927"
"2022/10/18","148.5","151","144","145.5","-1","-0.68","14265.895"
"2022/10/17","148.5","151","138","146.5","-4.5","-2.98","18936.24"
"2022/10/14","142.5","152","141.5","151","12.5","9.03","17140.212"
"2022/10/13","143.5","144","135.5","138.5","-6","-4.15","13546.291"
