"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","24.6","25","24.6","24.85","0.25","1.02","1294.304"
"2023/01/03","24.35","24.7","24.2","24.6","0.15000000000000213","0.61","752.629"
"2022/12/30","24.6","24.75","24.45","24.45","-0.05000000000000071","-0.20","830.039"
"2022/12/29","24.6","24.6","24.25","24.5","-0.10000000000000142","-0.41","634.251"
"2022/12/28","24.8","24.8","24.5","24.6","-0.14999999999999858","-0.61","704.937"
"2022/12/27","24.6","24.75","24.6","24.75","0.1999999999999993","0.81","616.09"
"2022/12/26","24.5","24.65","24.5","24.55","0.10000000000000142","0.41","453.825"
"2022/12/23","24.7","24.7","24.35","24.45","-0.3000000000000007","-1.21","810.277"
"2022/12/22","24.3","24.9","24.3","24.75","0.6000000000000014","2.48","1508.315"
"2022/12/21","24.35","24.55","24.15","24.15","-0.20000000000000284","-0.82","1194.078"
"2022/12/20","24.8","24.8","24.2","24.35","-0.4499999999999993","-1.81","1766.078"
"2022/12/19","24.7","24.9","24.55","24.8","-0.09999999999999787","-0.40","1334.502"
"2022/12/16","24.8","24.9","24.65","24.9","0","0.00","2587.577"
"2022/12/15","25.1","25.1","24.85","24.9","-0.20000000000000284","-0.80","1309.658"
"2022/12/14","25.35","25.35","24.95","25.1","-0.04999999999999716","-0.20","2067.226"
"2022/12/13","24.95","25.2","24.85","25.15","0.34999999999999787","1.41","1408.605"
"2022/12/12","25","25.05","24.65","24.8","-0.1999999999999993","-0.80","1211.862"
"2022/12/09","25.2","25.2","24.75","25","0.10000000000000142","0.40","3704.105"
"2022/12/08","25.25","25.25","24.8","24.9","-0.3500000000000014","-1.39","3326.815"
"2022/12/07","25.5","25.8","25.2","25.25","-0.1999999999999993","-0.79","2848.101"
"2022/12/06","25.85","25.95","25.35","25.45","-0.5","-1.93","3695.974"
"2022/12/05","27","27","25.85","25.95","-1.1999999999999993","-4.42","10120.674"
"2022/12/02","27.55","27.55","27","27.15","-0.3500000000000014","-1.27","1869.691"
"2022/12/01","27.65","27.7","27.1","27.5","0.10000000000000142","0.36","2218.525"
"2022/11/30","26.9","27.4","26.9","27.4","0.5","1.86","1264.414"
"2022/11/29","27.2","27.2","26.7","26.9","-0.25","-0.92","1493.256"
"2022/11/28","27.15","27.2","26.5","27.15","0","0.00","1527.771"
"2022/11/25","27.2","27.4","27","27.15","0.04999999999999716","0.18","696.65"
"2022/11/24","27.5","27.5","26.85","27.1","-0.25","-0.91","1721.554"
"2022/11/23","28.25","28.3","27.25","27.35","-0.75","-2.67","2954.786"
"2022/11/22","27.95","28.2","27.6","28.1","0.5","1.81","3564.74"
"2022/11/21","27.55","28.15","27.45","27.6","0.45000000000000284","1.66","3210.688"
"2022/11/18","27.5","27.7","27.05","27.15","-0.5","-1.81","2528.961"
"2022/11/17","28","28.35","27.65","27.65","-0.3500000000000014","-1.25","2452.403"
"2022/11/16","28.5","28.7","27.95","28","-0.10000000000000142","-0.36","4395.387"
"2022/11/15","27.95","28.75","27.75","28.1","0.25","0.90","5849.379"
"2022/11/14","27.2","27.9","27.1","27.85","0.9000000000000021","3.34","7151.032"
"2022/11/11","26.9","27.1","26.45","26.95","0.5","1.89","3285.298"
"2022/11/10","26.45","26.7","26","26.45","-0.10000000000000142","-0.38","1584.457"
"2022/11/09","26.65","26.65","26.1","26.55","0.1999999999999993","0.76","2328.138"
"2022/11/08","26","26.7","25.8","26.35","0.3500000000000014","1.35","3533.84"
"2022/11/07","25","26","24.95","26","1.25","5.05","3318.957"
"2022/11/04","24.6","24.85","24.3","24.75","0.14999999999999858","0.61","1814.432"
"2022/11/03","25.15","25.15","24.5","24.6","-0.5999999999999979","-2.38","3127.2"
"2022/11/02","25.8","25.85","25.1","25.2","-0.5500000000000007","-2.14","2996.248"
"2022/11/01","25.7","26.5","25.5","25.75","0.1999999999999993","0.78","3511.478"
"2022/10/31","26.55","26.6","25.45","25.55","-1","-3.77","3928.864"
"2022/10/28","26.55","27","26.1","26.55","-0.1999999999999993","-0.75","5599.466"
"2022/10/27","24.6","26.75","24.6","26.75","2.3500000000000014","9.63","7696.636"
"2022/10/26","24.05","24.5","23.7","24.4","0.6499999999999986","2.74","1222.176"
"2022/10/25","24.15","24.2","23.7","23.75","-0.25","-1.04","1050.005"
