1434,2023/01/04,26.6,26.65,26.5,26.65,-0.05000000000000071,-0.19,410.601
1434,2023/01/03,26.7,26.7,26.4,26.7,-0.05000000000000071,-0.19,1004.952
1434,2022/12/30,26.45,26.8,26.35,26.75,0.3000000000000007,1.13,1524.858
1434,2022/12/29,26.35,26.7,26.2,26.45,0.09999999999999787,0.38,1947.719
1434,2022/12/28,26.3,26.4,26.25,26.35,-0.04999999999999716,-0.19,696.969
1434,2022/12/27,26.5,26.5,26.4,26.4,-0.05000000000000071,-0.19,334.81
1434,2022/12/26,26.45,26.45,26.3,26.45,0.14999999999999858,0.57,204.087
1434,2022/12/23,26.2,26.35,26.2,26.3,-0.05000000000000071,-0.19,479.222
1434,2022/12/22,26.4,26.4,26.3,26.35,0.15000000000000213,0.57,336.105
1434,2022/12/21,26.35,26.4,26.2,26.2,-0.15000000000000213,-0.57,1141.632
1434,2022/12/20,26.5,26.65,26.35,26.35,-0.34999999999999787,-1.31,654.372
1434,2022/12/19,26.2,26.9,26.15,26.7,0.5,1.91,2606.994
1434,2022/12/16,26.4,26.4,26.2,26.2,-0.25,-0.95,1938.383
1434,2022/12/15,26.45,26.55,26.4,26.45,0,0.00,461.475
1434,2022/12/14,26.55,26.8,26.45,26.45,0,0.00,1079.258
1434,2022/12/13,26.35,26.45,26.35,26.45,0.09999999999999787,0.38,383.868
1434,2022/12/12,26.4,26.45,26.3,26.35,0,0.00,345.791
1434,2022/12/09,26.35,26.5,26.3,26.35,0.05000000000000071,0.19,410.479
1434,2022/12/08,26.35,26.55,26.25,26.3,-0.25,-0.94,671.742
1434,2022/12/07,26.55,26.55,26.35,26.55,-0.05000000000000071,-0.19,620.2
1434,2022/12/06,26.55,26.6,26.4,26.6,0.05000000000000071,0.19,979.487
1434,2022/12/05,26.5,26.65,26.45,26.55,0.05000000000000071,0.19,1116.372
1434,2022/12/02,26.7,26.7,26.5,26.5,-0.1999999999999993,-0.75,2148.499
1434,2022/12/01,26.7,26.8,26.6,26.7,0,0.00,1588.218
1434,2022/11/30,26.6,26.7,26.45,26.7,0.09999999999999787,0.38,1178.518
1434,2022/11/29,26.2,26.7,26.2,26.6,0.20000000000000284,0.76,1132.064
1434,2022/11/28,26.15,26.4,26.1,26.4,0.04999999999999716,0.19,845.53
1434,2022/11/25,26.45,26.5,26.3,26.35,-0.04999999999999716,-0.19,747.774
1434,2022/11/24,26.35,26.5,26.3,26.4,0.1999999999999993,0.76,1178.757
1434,2022/11/23,26.2,26.25,26.15,26.2,0.09999999999999787,0.38,604.477
1434,2022/11/22,26.25,26.25,26.1,26.1,-0.04999999999999716,-0.19,437.84
1434,2022/11/21,26.2,26.25,26.05,26.15,-0.05000000000000071,-0.19,489.576
1434,2022/11/18,26.3,26.35,26.1,26.2,-0.10000000000000142,-0.38,749.116
1434,2022/11/17,26.2,26.4,26.15,26.3,0.15000000000000213,0.57,537.035
1434,2022/11/16,26.45,26.55,26.15,26.15,-0.40000000000000213,-1.51,1655.773
1434,2022/11/15,26.55,26.55,26.4,26.55,-0.14999999999999858,-0.56,1198.016
1434,2022/11/14,26.55,26.7,26.4,26.7,0.25,0.95,1678.818
1434,2022/11/11,26.4,26.55,26.2,26.45,0.34999999999999787,1.34,1613.647
1434,2022/11/10,26.2,26.2,26,26.1,-0.04999999999999716,-0.19,672.402
1434,2022/11/09,26.2,26.3,26.15,26.15,0,0.00,1252.061
1434,2022/11/08,26.05,26.2,26,26.15,0.14999999999999858,0.58,1090.971
1434,2022/11/07,25.85,26.15,25.85,26,0.25,0.97,800.167
1434,2022/11/04,25.6,25.85,25.55,25.75,0.10000000000000142,0.39,1107.878
1434,2022/11/03,25.6,25.75,25.6,25.65,-0.15000000000000213,-0.58,575.689
1434,2022/11/02,25.8,25.9,25.65,25.8,-0.05000000000000071,-0.19,1121.689
1434,2022/11/01,25.65,26,25.65,25.85,0.20000000000000284,0.78,789.963
1434,2022/10/31,25.7,25.85,25.65,25.65,0.09999999999999787,0.39,476.927
1434,2022/10/28,26.05,26.05,25.55,25.55,-0.34999999999999787,-1.35,941.52
1434,2022/10/27,25.95,26.05,25.85,25.9,0.09999999999999787,0.39,819.777
1434,2022/10/26,25.7,25.9,25.65,25.8,0.15000000000000213,0.58,718.072
1434,2022/10/25,25.95,25.95,25.65,25.65,-0.05000000000000071,-0.19,901.26
1434,2022/10/24,25.75,25.95,25.7,25.7,0.09999999999999787,0.39,927.507
1434,2022/10/21,25.75,25.75,25.6,25.6,0,0.00,628.138
1434,2022/10/20,25.75,25.75,25.5,25.6,-0.29999999999999716,-1.16,1451.291
1434,2022/10/19,25.95,26.15,25.9,25.9,-0.10000000000000142,-0.38,759.304
1434,2022/10/18,26,26.15,25.85,26,0.05000000000000071,0.19,752.19
1434,2022/10/17,25.95,26.05,25.75,25.95,-0.10000000000000142,-0.38,784.698
1434,2022/10/14,25.95,26.15,25.95,26.05,0.10000000000000142,0.39,1241.359
1434,2022/10/13,26.45,26.5,25.8,25.95,-0.5500000000000007,-2.08,2272.415
1434,2022/10/12,26.5,26.6,26.4,26.5,-0.05000000000000071,-0.19,645.725
1434,2022/10/11,26.85,26.85,26.55,26.55,-0.5500000000000007,-2.03,1381.149
1434,2022/10/07,26.9,27.1,26.9,27.1,0.10000000000000142,0.37,651.219
1434,2022/10/06,26.95,27,26.85,27,0.10000000000000142,0.37,606.462
1434,2022/10/05,27,27.1,26.9,26.9,0,0.00,899.568
1434,2022/10/04,27.05,27.15,26.85,26.9,-0.05000000000000071,-0.19,777.385
1434,2022/10/03,26.9,27.05,26.85,26.95,-0.10000000000000142,-0.37,613.218
1434,2022/09/30,27.15,27.35,27.05,27.05,-0.4499999999999993,-1.64,1325.723
1434,2022/09/29,26.9,28.4,26.7,27.5,1,3.77,4701.896
1434,2022/09/28,27,27,26.5,26.5,-0.5,-1.85,1760.131
1434,2022/09/27,26.9,27,26.75,27,0.25,0.93,1024.765
1434,2022/09/26,26.9,27,26.7,26.75,-0.3000000000000007,-1.11,1440.518
1434,2022/09/23,27.05,27.15,27,27.05,-0.05000000000000071,-0.18,775.471
1434,2022/09/22,27.1,27.1,26.85,27.1,-0.09999999999999787,-0.37,1098.77
1434,2022/09/21,27.2,27.2,27,27.2,-0.05000000000000071,-0.18,882.894
1434,2022/09/20,27.2,27.3,27.2,27.25,0.05000000000000071,0.18,504.832
1434,2022/09/19,27.2,27.35,27.15,27.2,0.05000000000000071,0.18,652.379
1434,2022/09/16,27.1,27.25,27.1,27.15,-0.10000000000000142,-0.37,1350.598
1434,2022/09/15,27.2,27.45,27.15,27.25,0,0.00,1271.144
1434,2022/09/14,27.2,27.45,27.2,27.25,-0.3000000000000007,-1.09,858.789
1434,2022/09/13,27.7,27.7,27.55,27.55,-0.05000000000000071,-0.18,862.737
1434,2022/09/12,27.75,27.75,27.5,27.6,0.05000000000000071,0.18,1182.303
1434,2022/09/08,27,27.7,27,27.55,0.6999999999999993,2.61,2959.498
1434,2022/09/07,27,27.05,26.7,26.85,-0.14999999999999858,-0.56,1444.551
1434,2022/09/06,27.2,27.2,26.95,27,-0.05000000000000071,-0.18,869.699
1434,2022/09/05,27.2,27.3,26.95,27.05,-0.09999999999999787,-0.37,1248.53
1434,2022/09/02,27.3,27.4,27.05,27.15,-0.10000000000000142,-0.37,1186.581
1434,2022/09/01,27.25,27.3,27,27.25,-0.3500000000000014,-1.27,1325.748
1434,2022/08/31,27.3,27.6,27.3,27.6,0.15000000000000213,0.55,1068.086
